140.0	658.0	17.85	2.58
140.0	661.0	-1.72	-1.23
140.0	663.0	6.27	-3.68
140.0	664.0	6.92	-5.19
140.0	665.0	4.52	1.31
140.0	666.0	4.58	1.43
150.0	588.0	0.93	-1.85
150.0	645.0	-1.32	-10.44
150.0	646.0	7.63	-3.65
150.0	648.0	9.76	3.21
150.0	649.0	5.14	0.82
150.0	655.0	-2.49	-0.39
150.0	658.0	18.18	2.76
150.0	661.0	-2.22	-1.25
150.0	663.0	6.31	-3.75
150.0	664.0	6.89	-5.18
150.0	665.0	4.76	1.33
150.0	666.0	5.01	1.47
150.0	667.0	-11.03	-1.58
160.0	588.0	0.94	-1.85
160.0	645.0	-1.31	-10.45
160.0	646.0	7.63	-3.66
160.0	649.0	5.83	0.92
160.0	655.0	-3.15	-0.43
160.0	658.0	18.48	2.94
160.0	661.0	-2.83	-1.25
160.0	665.0	5.43	1.42
160.0	667.0	-11.03	-1.58
170.0	588.0	0.94	-1.85
170.0	645.0	-1.3	-10.45
170.0	646.0	7.63	-3.66
170.0	649.0	6.33	0.95
170.0	655.0	-3.75	-0.53
170.0	658.0	18.66	3.15
170.0	661.0	-3.4	-1.14
170.0	665.0	5.9	1.48
180.0	588.0	0.93	-1.85
180.0	645.0	-1.3	-10.45
180.0	646.0	7.63	-3.66
180.0	649.0	6.81	0.99
180.0	655.0	-4.32	-0.63
180.0	658.0	18.82	3.26
180.0	661.0	-3.92	-1.38
180.0	665.0	6.33	1.56
180.0	668.0	3.16	-4.35
190.0	588.0	0.93	-1.85
190.0	645.0	-1.29	-10.46
190.0	646.0	7.63	-3.66
190.0	649.0	7.22	1.1
190.0	655.0	-4.93	-0.72
190.0	658.0	18.98	3.39
190.0	661.0	-4.58	-1.52
190.0	665.0	6.7	1.65
190.0	668.0	3.17	-4.2
200.0	588.0	0.94	-1.85
200.0	646.0	7.63	-3.66
200.0	649.0	7.66	1.19
200.0	655.0	-5.53	-0.91
200.0	658.0	19.15	3.52
200.0	661.0	-5.1	-1.6
200.0	665.0	7.12	1.67
200.0	668.0	3.16	-4.03
210.0	588.0	0.94	-1.85
210.0	646.0	7.62	-3.68
210.0	649.0	8.21	1.47
210.0	655.0	-6.25	-1.06
210.0	661.0	-5.89	-2.0
210.0	665.0	7.72	1.79
210.0	668.0	3.13	-3.66
210.0	669.0	6.2	-4.05
210.0	670.0	6.06	-3.45
210.0	671.0	9.77	3.25
220.0	588.0	0.94	-1.85
220.0	646.0	7.62	-3.66
220.0	649.0	8.4	1.74
220.0	655.0	-6.77	-1.22
220.0	661.0	-6.49	-2.22
220.0	665.0	8.18	1.87
220.0	668.0	2.78	-2.88
220.0	669.0	6.14	-4.14
220.0	671.0	9.78	3.25
220.0	672.0	3.63	-5.63
230.0	588.0	0.93	-1.85
230.0	646.0	7.63	-3.65
230.0	649.0	8.7	1.92
230.0	655.0	-7.4	-1.32
230.0	661.0	-6.89	-2.03
230.0	665.0	8.64	1.96
230.0	668.0	2.5	-2.27
230.0	669.0	6.12	-4.2
230.0	671.0	9.79	3.32
230.0	672.0	3.48	-5.65
230.0	673.0	13.28	2.76
240.0	588.0	0.94	-1.85
240.0	646.0	7.63	-3.65
240.0	649.0	8.78	2.11
240.0	655.0	-8.09	-1.44
240.0	661.0	-7.57	-2.0
240.0	665.0	9.32	1.92
240.0	668.0	2.12	-1.59
240.0	669.0	6.11	-4.21
240.0	671.0	9.77	3.31
240.0	673.0	13.25	2.61
250.0	588.0	0.95	-1.85
250.0	646.0	7.63	-3.66
250.0	649.0	9.12	2.16
250.0	655.0	-8.5	-1.57
250.0	661.0	-7.99	-2.25
250.0	665.0	9.82	1.96
250.0	668.0	1.59	-1.4
250.0	669.0	6.1	-4.21
250.0	671.0	9.79	3.34
250.0	673.0	13.25	2.73
260.0	588.0	0.94	-1.85
260.0	646.0	7.63	-3.66
260.0	649.0	9.28	2.28
260.0	655.0	-9.08	-1.7
260.0	661.0	-8.56	-2.45
260.0	665.0	9.9	2.22
260.0	668.0	0.92	-1.24
260.0	669.0	6.11	-4.18
260.0	671.0	9.79	3.3
260.0	673.0	13.24	2.72
270.0	588.0	0.94	-1.85
270.0	646.0	7.63	-3.66
270.0	649.0	9.46	2.42
270.0	655.0	-9.73	-1.85
270.0	661.0	-9.2	-2.67
270.0	665.0	10.27	2.37
270.0	668.0	0.16	-1.08
270.0	669.0	6.12	-4.19
270.0	671.0	9.78	3.32
270.0	673.0	13.22	2.72
280.0	588.0	0.94	-1.85
280.0	646.0	7.63	-3.66
280.0	649.0	9.47	2.47
280.0	655.0	-10.45	-2.05
280.0	661.0	-9.73	-2.85
280.0	665.0	10.59	2.5
280.0	668.0	-0.62	-0.94
280.0	669.0	6.11	-4.2
280.0	671.0	9.79	3.34
280.0	673.0	13.21	2.72
290.0	588.0	0.94	-1.85
290.0	646.0	7.63	-3.66
290.0	649.0	9.43	2.46
290.0	655.0	-11.06	-2.21
290.0	661.0	-10.26	-3.03
290.0	665.0	10.9	2.64
290.0	668.0	-1.29	-0.9
290.0	669.0	6.11	-4.17
290.0	671.0	9.78	3.33
300.0	588.0	0.94	-1.85
300.0	646.0	7.63	-3.65
300.0	649.0	9.4	2.44
300.0	655.0	-11.68	-2.37
300.0	668.0	-1.94	-0.89
300.0	669.0	6.12	-4.15
300.0	671.0	9.79	3.33
310.0	588.0	0.93	-1.84
310.0	646.0	7.63	-3.66
310.0	649.0	9.44	2.44
310.0	655.0	-12.43	-2.56
310.0	668.0	-2.52	-0.98
310.0	669.0	6.11	-4.17
310.0	671.0	9.77	3.31
310.0	674.0	18.35	1.08
320.0	588.0	0.92	-1.84
320.0	646.0	7.63	-3.66
320.0	649.0	9.41	2.44
320.0	668.0	-3.13	-1.04
320.0	669.0	6.11	-4.17
320.0	671.0	9.78	3.26
320.0	674.0	17.86	0.83
330.0	588.0	0.93	-1.85
330.0	646.0	7.63	-3.65
330.0	649.0	9.46	2.44
330.0	668.0	-3.75	-1.08
330.0	669.0	6.12	-4.16
330.0	671.0	9.77	3.31
330.0	674.0	17.44	0.69
340.0	588.0	0.94	-1.85
340.0	646.0	7.63	-3.65
340.0	649.0	9.4	2.44
340.0	668.0	-4.57	-1.18
340.0	669.0	6.12	-4.15
340.0	671.0	9.77	3.27
340.0	674.0	16.82	0.47
340.0	675.0	-1.28	-10.5
350.0	588.0	0.94	-1.85
350.0	646.0	7.63	-3.66
350.0	649.0	9.47	2.44
350.0	668.0	-5.17	-1.28
350.0	669.0	6.12	-4.14
350.0	671.0	9.79	3.32
350.0	674.0	16.32	0.26
350.0	675.0	-1.28	-10.49
360.0	588.0	0.93	-1.85
360.0	646.0	7.63	-3.66
360.0	649.0	9.51	2.44
360.0	668.0	-5.76	-1.39
360.0	669.0	6.13	-3.71
360.0	671.0	9.77	3.31
360.0	674.0	15.71	0.01
360.0	675.0	-1.29	-10.46
370.0	588.0	0.93	-1.85
370.0	646.0	7.63	-3.66
370.0	649.0	9.51	2.44
370.0	668.0	-6.32	-1.54
370.0	669.0	6.14	-3.55
370.0	671.0	9.78	3.33
370.0	674.0	15.03	-0.26
370.0	675.0	-1.28	-10.48
370.0	676.0	-3.58	2.35
380.0	588.0	0.94	-1.85
380.0	646.0	7.63	-3.66
380.0	649.0	9.53	2.41
380.0	668.0	-7.11	-1.68
380.0	669.0	6.14	-3.41
380.0	671.0	9.78	3.31
380.0	674.0	14.48	-0.49
380.0	675.0	-1.28	-10.48
380.0	676.0	-3.61	2.44
390.0	588.0	0.94	-1.85
390.0	646.0	7.63	-3.66
390.0	649.0	9.79	2.21
390.0	668.0	-7.71	-1.84
390.0	669.0	6.15	-3.27
390.0	671.0	9.78	3.31
390.0	674.0	13.92	-0.71
390.0	675.0	-1.29	-10.48
390.0	676.0	-3.63	2.49
400.0	588.0	0.94	-1.85
400.0	646.0	7.63	-3.65
400.0	649.0	9.88	1.97
400.0	668.0	-8.3	-1.96
400.0	671.0	9.78	3.27
400.0	675.0	-1.29	-10.48
400.0	676.0	-3.64	2.54
410.0	588.0	0.93	-1.85
410.0	646.0	7.63	-3.65
410.0	649.0	9.11	1.63
410.0	668.0	-8.94	-2.02
410.0	671.0	9.76	3.26
410.0	676.0	-3.67	2.37
410.0	677.0	8.59	2.43
420.0	588.0	0.94	-1.85
420.0	646.0	7.63	-3.65
420.0	649.0	8.64	1.39
420.0	668.0	-9.51	-2.12
420.0	671.0	9.74	3.31
420.0	676.0	-3.61	2.41
420.0	677.0	8.25	2.28
420.0	678.0	12.27	-1.36
430.0	588.0	0.94	-1.85
430.0	646.0	7.63	-3.66
430.0	649.0	8.1	1.22
430.0	668.0	-10.28	-2.18
430.0	671.0	9.74	3.32
430.0	676.0	-3.59	2.45
430.0	677.0	7.81	2.06
430.0	678.0	11.66	-1.43
440.0	588.0	0.94	-1.85
440.0	646.0	7.63	-3.66
440.0	649.0	7.64	1.1
440.0	668.0	-10.97	-2.26
440.0	671.0	9.74	3.35
440.0	676.0	-3.57	2.48
440.0	677.0	7.43	1.9
440.0	678.0	11.16	-1.51
450.0	588.0	0.94	-1.85
450.0	646.0	7.63	-3.66
450.0	649.0	7.12	1.05
450.0	668.0	-11.45	-2.31
450.0	671.0	9.8	3.53
450.0	676.0	-3.64	2.39
450.0	677.0	6.87	1.79
450.0	678.0	10.65	-1.51
450.0	679.0	6.05	-3.73
460.0	588.0	0.94	-1.85
460.0	646.0	7.62	-3.67
460.0	649.0	6.67	0.96
460.0	668.0	-12.0	-2.33
460.0	671.0	9.82	3.61
460.0	676.0	-3.59	2.42
460.0	677.0	6.42	1.66
460.0	678.0	9.98	-1.48
460.0	679.0	6.03	-3.73
460.0	680.0	15.04	-3.17
470.0	588.0	0.94	-1.85
470.0	646.0	7.63	-3.66
470.0	649.0	6.0	0.85
470.0	668.0	-12.58	-2.42
470.0	671.0	9.84	3.69
470.0	676.0	-3.58	2.42
470.0	677.0	5.82	1.56
470.0	678.0	9.41	-1.46
470.0	679.0	6.0	-3.76
470.0	680.0	15.07	-3.33
470.0	681.0	13.37	3.96
480.0	588.0	0.94	-1.85
480.0	646.0	7.63	-3.66
480.0	649.0	5.33	0.73
480.0	668.0	-13.26	-2.42
480.0	676.0	-3.62	2.4
480.0	677.0	5.2	1.42
480.0	678.0	8.7	-1.45
480.0	679.0	5.98	-3.76
480.0	680.0	15.08	-3.41
480.0	681.0	13.36	4.22
490.0	588.0	0.94	-1.85
490.0	646.0	7.63	-3.65
490.0	649.0	4.79	0.64
490.0	668.0	-13.93	-2.45
490.0	676.0	-3.6	2.42
490.0	677.0	4.68	1.3
490.0	678.0	8.51	-1.83
490.0	679.0	5.98	-3.76
490.0	680.0	15.1	-3.51
500.0	588.0	0.94	-1.85
500.0	646.0	7.63	-3.66
500.0	649.0	4.44	0.68
500.0	668.0	-14.51	-2.47
500.0	676.0	-3.62	2.4
500.0	677.0	4.36	1.36
500.0	678.0	8.11	-2.15
500.0	679.0	5.91	-3.71
500.0	680.0	15.12	-3.61
510.0	588.0	0.94	-1.85
510.0	646.0	7.63	-3.66
510.0	649.0	3.87	0.88
510.0	668.0	-15.09	-2.44
510.0	676.0	-3.6	2.35
510.0	677.0	3.88	1.29
510.0	678.0	7.7	-2.62
510.0	679.0	5.98	-3.75
520.0	588.0	0.95	-1.85
520.0	646.0	7.56	-3.54
520.0	649.0	3.35	0.67
520.0	668.0	-15.82	-2.44
520.0	676.0	-3.6	2.31
520.0	677.0	3.32	1.3
520.0	678.0	7.2	-3.14
520.0	679.0	5.99	-3.76
530.0	588.0	0.95	-1.85
530.0	646.0	7.51	-3.46
530.0	649.0	2.9	0.55
530.0	668.0	-16.41	-2.44
530.0	676.0	-3.63	2.33
530.0	677.0	2.85	1.27
530.0	678.0	6.78	-3.56
530.0	679.0	5.99	-3.77
540.0	588.0	0.94	-1.85
540.0	646.0	7.46	-3.38
540.0	649.0	2.42	0.42
540.0	668.0	-17.01	-2.44
540.0	676.0	-3.65	2.31
540.0	677.0	2.38	1.24
540.0	678.0	6.37	-3.98
540.0	679.0	5.99	-3.76
540.0	682.0	9.78	3.27
550.0	588.0	0.94	-1.85
550.0	646.0	7.63	-3.66
550.0	649.0	1.73	0.33
550.0	676.0	-3.68	2.28
550.0	677.0	1.7	1.21
550.0	679.0	5.99	-3.76
550.0	682.0	9.78	3.35
560.0	588.0	0.94	-1.85
560.0	646.0	7.64	-3.66
560.0	649.0	1.22	0.22
560.0	676.0	-3.62	2.35
560.0	677.0	1.16	1.17
560.0	679.0	5.99	-3.75
560.0	682.0	9.78	3.37
570.0	588.0	0.95	-1.85
570.0	646.0	7.63	-3.67
570.0	649.0	0.77	0.1
570.0	676.0	-3.61	2.37
570.0	677.0	0.73	1.08
570.0	679.0	5.98	-3.76
570.0	682.0	9.77	3.33
580.0	588.0	0.95	-1.86
580.0	646.0	7.63	-3.66
580.0	649.0	0.29	-0.01
580.0	676.0	-3.6	2.38
580.0	677.0	0.28	0.95
580.0	679.0	5.99	-3.76
580.0	682.0	9.77	3.24
580.0	683.0	14.06	1.28
580.0	684.0	14.37	1.41
590.0	588.0	0.94	-1.85
590.0	646.0	7.63	-3.66
590.0	649.0	-0.55	-0.23
590.0	676.0	-3.67	2.39
590.0	677.0	-0.56	0.74
590.0	679.0	5.83	-3.66
590.0	682.0	9.77	3.32
590.0	684.0	15.07	1.21
600.0	588.0	0.93	-1.84
600.0	646.0	7.63	-3.66
600.0	649.0	-1.06	-0.36
600.0	676.0	-3.61	2.39
600.0	677.0	-1.14	0.56
600.0	679.0	5.73	-3.6
600.0	682.0	9.77	3.32
600.0	684.0	15.69	1.16
610.0	588.0	0.94	-1.85
610.0	646.0	7.63	-3.66
610.0	649.0	-1.58	-0.47
610.0	676.0	-3.6	2.35
610.0	677.0	-1.66	0.4
610.0	679.0	5.64	-3.54
610.0	682.0	9.77	3.35
610.0	684.0	16.48	1.13
620.0	588.0	0.94	-1.85
620.0	646.0	7.63	-3.66
620.0	649.0	-2.19	-0.65
620.0	676.0	-3.67	2.36
620.0	677.0	-2.31	0.2
620.0	679.0	6.01	-3.78
620.0	682.0	9.78	3.29
620.0	684.0	17.38	1.18
630.0	588.0	0.94	-1.85
630.0	646.0	7.63	-3.65
630.0	649.0	-2.71	-0.79
630.0	676.0	-3.58	2.44
630.0	677.0	-2.85	0.03
630.0	679.0	6.01	-3.78
630.0	682.0	9.78	3.24
630.0	684.0	18.02	1.25
640.0	588.0	0.94	-1.85
640.0	646.0	7.63	-3.66
640.0	649.0	-3.2	-0.88
640.0	676.0	-3.57	2.47
640.0	677.0	-3.38	-0.06
640.0	679.0	5.99	-3.76
640.0	682.0	9.78	3.32
640.0	684.0	18.53	1.27
650.0	588.0	0.94	-1.85
650.0	646.0	7.63	-3.66
650.0	649.0	-3.97	-0.69
650.0	676.0	-3.61	2.35
650.0	677.0	-4.03	-0.23
650.0	679.0	5.99	-3.74
650.0	682.0	9.78	3.37
650.0	684.0	19.33	1.39
660.0	588.0	0.94	-1.85
660.0	646.0	7.63	-3.65
660.0	649.0	-4.45	-0.75
660.0	676.0	-3.59	2.39
660.0	677.0	-4.58	-0.37
660.0	679.0	5.99	-3.75
660.0	682.0	9.78	3.33
660.0	684.0	20.05	1.45
660.0	685.0	-1.32	-10.47
670.0	588.0	0.94	-1.85
670.0	646.0	7.63	-3.66
670.0	649.0	-4.85	-1.07
670.0	676.0	-3.62	2.35
670.0	677.0	-5.1	-0.5
670.0	679.0	5.99	-3.75
670.0	682.0	9.78	3.29
670.0	684.0	20.73	1.58
670.0	685.0	-1.33	-10.47
680.0	588.0	0.94	-1.85
680.0	646.0	7.63	-3.66
680.0	649.0	-5.27	-1.33
680.0	676.0	-3.62	2.4
680.0	679.0	5.99	-3.74
680.0	682.0	9.78	3.32
680.0	684.0	21.29	1.66
680.0	685.0	-1.33	-10.46
690.0	588.0	0.94	-1.85
690.0	646.0	7.63	-3.66
690.0	649.0	-6.11	-1.15
690.0	676.0	-3.57	2.44
690.0	679.0	5.99	-3.75
690.0	682.0	9.78	3.35
690.0	684.0	21.96	1.73
690.0	685.0	-1.34	-10.46
700.0	588.0	0.93	-1.86
700.0	646.0	7.63	-3.65
700.0	649.0	-6.54	-1.59
700.0	676.0	-3.56	2.44
700.0	679.0	5.99	-3.76
700.0	682.0	9.78	3.35
700.0	684.0	22.54	1.85
700.0	685.0	-1.34	-10.46
710.0	588.0	0.93	-1.85
710.0	646.0	7.63	-3.66
710.0	649.0	-7.0	-1.92
710.0	676.0	-3.6	2.4
710.0	679.0	5.91	-3.71
710.0	682.0	9.78	3.35
710.0	684.0	23.23	1.89
720.0	588.0	0.94	-1.85
720.0	646.0	7.63	-3.65
720.0	649.0	-7.57	-2.13
720.0	676.0	-3.6	2.38
720.0	679.0	5.97	-3.77
720.0	682.0	9.77	3.31
720.0	684.0	24.09	1.98
720.0	686.0	-7.8	-1.32
730.0	588.0	0.97	-1.87
730.0	646.0	7.63	-3.66
730.0	649.0	-8.03	-2.33
730.0	676.0	-3.58	2.41
730.0	679.0	5.98	-3.76
730.0	682.0	9.78	3.3
730.0	684.0	24.76	2.04
730.0	686.0	-8.26	-1.55
740.0	588.0	0.99	-1.87
740.0	646.0	7.63	-3.66
740.0	649.0	-8.7	-2.54
740.0	676.0	-3.61	2.44
740.0	679.0	6.0	-3.75
740.0	682.0	9.77	3.26
740.0	684.0	25.43	2.11
740.0	686.0	-9.0	-1.69
750.0	588.0	0.95	-1.85
750.0	646.0	7.63	-3.66
750.0	649.0	-8.95	-2.64
750.0	676.0	-3.63	2.46
750.0	679.0	6.0	-3.75
750.0	682.0	9.76	3.25
750.0	684.0	26.1	2.18
750.0	686.0	-9.29	-1.79
760.0	588.0	0.93	-1.85
760.0	646.0	7.63	-3.66
760.0	649.0	-9.6	-2.83
760.0	676.0	-3.58	2.44
760.0	679.0	5.93	-3.71
760.0	682.0	9.77	3.32
760.0	686.0	-9.96	-1.97
770.0	588.0	0.94	-1.85
770.0	646.0	7.63	-3.66
770.0	649.0	-10.1	-2.99
770.0	676.0	-3.61	2.36
770.0	679.0	5.88	-3.68
770.0	682.0	9.78	3.31
770.0	686.0	-10.48	-2.12
780.0	588.0	0.94	-1.85
780.0	646.0	7.63	-3.65
780.0	649.0	-10.58	-2.78
780.0	676.0	-3.65	2.36
780.0	679.0	5.84	-3.65
780.0	682.0	9.79	3.32
780.0	686.0	-10.99	-2.27
790.0	588.0	0.93	-1.86
790.0	646.0	7.63	-3.66
790.0	649.0	-11.07	-2.78
790.0	676.0	-3.66	2.37
790.0	679.0	5.79	-3.62
790.0	682.0	9.76	3.28
790.0	686.0	-11.51	-2.41
790.0	687.0	17.5	2.41
800.0	588.0	0.94	-1.85
800.0	646.0	7.63	-3.66
800.0	649.0	-11.67	-2.78
800.0	676.0	-3.61	2.35
800.0	679.0	5.99	-3.75
800.0	682.0	9.78	3.34
800.0	687.0	16.82	2.28
810.0	588.0	0.94	-1.85
810.0	646.0	7.63	-3.65
810.0	649.0	-12.28	-2.98
810.0	676.0	-3.59	2.35
810.0	679.0	6.03	-3.76
810.0	682.0	9.79	3.37
810.0	687.0	16.3	2.19
810.0	688.0	-13.4	-2.17
820.0	588.0	0.95	-1.85
820.0	646.0	7.63	-3.66
820.0	649.0	-12.78	-3.11
820.0	676.0	-3.62	2.35
820.0	679.0	6.07	-3.77
820.0	682.0	9.78	3.35
820.0	687.0	15.64	2.07
820.0	688.0	-12.75	-2.16
820.0	689.0	-1.27	-10.49
830.0	588.0	0.94	-1.85
830.0	646.0	7.63	-3.66
830.0	649.0	-13.27	-3.08
830.0	676.0	-3.57	2.44
830.0	679.0	5.8	-3.61
830.0	682.0	9.78	3.33
830.0	687.0	15.09	2.03
830.0	688.0	-12.06	-2.14
830.0	689.0	-1.22	-10.56
840.0	588.0	0.94	-1.85
840.0	646.0	7.63	-3.66
840.0	649.0	-13.77	-3.23
840.0	676.0	-3.62	2.39
840.0	679.0	5.72	-3.56
840.0	682.0	9.78	3.32
840.0	687.0	14.58	1.99
840.0	688.0	-11.52	-2.17
840.0	689.0	-1.28	-10.52
850.0	588.0	0.94	-1.85
850.0	646.0	7.63	-3.66
850.0	649.0	-14.28	-3.27
850.0	676.0	-3.66	2.37
850.0	679.0	5.64	-3.51
850.0	682.0	9.79	3.35
850.0	687.0	14.06	2.0
850.0	688.0	-10.76	-2.14
850.0	689.0	-1.31	-10.5
860.0	588.0	0.94	-1.85
860.0	646.0	7.63	-3.66
860.0	649.0	-14.87	-3.1
860.0	676.0	-3.66	2.37
860.0	679.0	6.0	-3.75
860.0	682.0	9.77	3.33
860.0	687.0	13.4	1.98
860.0	688.0	-10.0	-2.04
860.0	689.0	-1.33	-10.47
870.0	588.0	0.94	-1.85
870.0	646.0	7.63	-3.66
870.0	649.0	-15.35	-3.02
870.0	676.0	-3.66	2.37
870.0	679.0	6.06	-3.79
870.0	682.0	9.78	3.35
870.0	687.0	12.71	1.98
870.0	688.0	-9.37	-1.86
870.0	689.0	-1.33	-10.48
880.0	588.0	0.93	-1.85
880.0	646.0	7.63	-3.66
880.0	649.0	-15.84	-2.94
880.0	676.0	-3.58	2.43
880.0	679.0	6.0	-3.75
880.0	682.0	9.77	3.26
880.0	687.0	12.14	1.95
880.0	688.0	-8.75	-1.67
880.0	689.0	-1.3	-10.48
890.0	588.0	0.93	-1.84
890.0	646.0	7.63	-3.66
890.0	649.0	-16.14	-3.23
890.0	676.0	-3.62	2.37
890.0	679.0	6.01	-3.76
890.0	682.0	9.79	3.28
890.0	687.0	11.76	1.92
890.0	688.0	-8.28	-1.53
890.0	689.0	-1.31	-10.48
900.0	588.0	0.94	-1.85
900.0	646.0	7.63	-3.65
900.0	649.0	-16.86	-3.2
900.0	676.0	-3.59	2.41
900.0	679.0	6.02	-3.77
900.0	682.0	9.78	3.27
900.0	687.0	11.11	1.87
900.0	688.0	-7.33	-1.27
900.0	689.0	-1.27	-10.51
900.0	690.0	19.23	1.55
910.0	588.0	0.94	-1.85
910.0	646.0	7.63	-3.66
910.0	649.0	-17.38	-3.19
910.0	676.0	-3.61	2.41
910.0	679.0	5.81	-3.6
910.0	682.0	9.79	3.33
910.0	687.0	10.52	1.83
910.0	688.0	-6.68	-1.12
910.0	689.0	-1.26	-10.55
910.0	690.0	18.61	1.47
920.0	588.0	0.94	-1.85
920.0	646.0	7.64	-3.62
920.0	649.0	-17.9	-3.19
920.0	676.0	-3.61	2.36
920.0	679.0	5.8	-3.61
920.0	682.0	9.8	3.37
920.0	687.0	9.89	1.8
